aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.707799189,0.7,0.420454545,0.4,0.568586152,0.6,0.149754551,0.1,148
0.610684255,0.6,0.443181818,0.4,0.463291454,0.5,0.139243608,0.1,149
0.571920361,0.6,0.465909091,0.5,0.500870373,0.5,0.093507021,0.1,150
0.598843583,0.6,0.534090909,0.5,0.489031469,0.5,0.087888384,0.1,151
0.607494976,0.6,0.431818182,0.4,0.503639751,0.5,0.111344183,0.1,152
0.574877523,0.6,0.409090909,0.4,0.576628846,0.6,0.133899637,0.1,153
0.615646135,0.6,0.420454545,0.4,0.5419975,0.5,0.156132249,0.2,154
0.593145423,0.6,0.511363636,0.5,0.533924986,0.5,0.137101562,0.1,155
0.655166162,0.7,0.545454545,0.5,0.520032652,0.5,0.096811002,0.1,156
0.637180244,0.6,0.488636364,0.5,0.457824664,0.5,0.083652732,0.1,157
0.55876852,0.6,0.488636364,0.5,0.533311856,0.5,0.037439296,0,158
0.577246597,0.6,0.522727273,0.5,0.437163346,0.4,0.536628592,0.5,159
0,0,0.306818182,0.3,0.583861628,0.6,0.95179791,1,160
0.171810569,0.2,0.238636364,0.2,0.297750623,0.3,0.98857283,1,161
0.327612578,0.3,0.363636364,0.4,0.216818652,0.2,0.934796945,0.9,162
0.301498671,0.3,0.363636364,0.4,0.436124685,0.4,0.920650052,0.9,163
0.545834579,0.5,0.284090909,0.3,0.546259162,0.5,0.955736432,1,164
0.79540148,0.8,0.840909091,0.8,0.243459754,0.2,1,1,165
0.736386383,0.7,0.602272727,0.6,0,0,0.847128733,0.8,166
0.696521737,0.7,0.761363636,0.8,0.040554723,0,0.625781055,0.6,167
0.810147481,0.8,0.863636364,0.9,0.099184118,0.1,0.502440888,0.5,168
0.782611261,0.8,0.806818182,0.8,0.14723328,0.1,0.370674083,0.4,169
0.81857818,0.8,1,1,0.1262292,0.1,0.293318317,0.3,170
0.885564338,0.9,0.909090909,0.9,0.105089085,0.1,0.13245233,0.1,171
0.89184591,0.9,0.965909091,1,0.075710894,0.1,0.018856674,0,172
0.823067071,0.8,0.954545455,1,0.021174896,0,0.04292332,0,173
0.834435029,0.8,0.931818182,0.9,0.072633899,0.1,0.011154522,0,174
0.87610501,0.9,0.977272727,1,0.018635147,0,0.047215222,0,175
0.797254158,0.8,0.977272727,1,0.026096636,0,0.03376491,0,176
0.815324683,0.8,0.897727273,0.9,0.059985393,0.1,0.00287838,0,177
0.826101289,0.8,0.897727273,0.9,0.072995553,0.1,0.005216553,0,178
0.806245638,0.8,0.931818182,0.9,0.078071813,0.1,0.031497817,0,179
0.763666304,0.8,0.954545455,1,0.053214506,0.1,0.006115844,0,180
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,181
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,182
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,183
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,184
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,185
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,186
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,187
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,188
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,189
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,190
0.856302941,0.9,0.931818182,0.9,0.050657623,0.1,0,0,191
