aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.487822887,0.5,0.516853933,0.5,0.502691507,0.5,0.040741531,0,48
0.476106422,0.5,0.528089888,0.5,0.277448621,0.3,0.033167496,0,49
0.532528461,0.5,0.505617978,0.5,0.349062202,0.3,0.051340283,0.1,50
0.599555179,0.6,0.426966292,0.4,0.377295922,0.4,0.069728835,0.1,51
0.479186836,0.5,0.449438202,0.4,0.359626861,0.4,0.021828644,0,52
0.565238831,0.6,0.426966292,0.4,0.340052343,0.3,0.022323996,0,53
0.414954347,0.4,0.404494382,0.4,0.366303775,0.4,0.019102137,0,54
0.502464497,0.5,0.438202247,0.4,0.401022512,0.4,0.014598513,0,55
0.602219136,0.6,0.415730337,0.4,0.26529269,0.3,0.014704145,0,56
0.514705474,0.5,0.393258427,0.4,0.314040851,0.3,0.015010434,0,57
0.478482111,0.5,0.415730337,0.4,0.365511057,0.4,0.015966731,0,58
0.53136517,0.5,0.438202247,0.4,0.385367773,0.4,0.031064297,0,59
0.448896409,0.4,0.573033708,0.6,0.328410739,0.3,0.039973127,0,60
0.38525224,0.4,0.483146067,0.5,0.39158054,0.4,0.068922384,0.1,61
0.445188199,0.4,0.438202247,0.4,0.543046998,0.5,0.042442121,0,62
0.515122732,0.5,0.471910112,0.5,0.456709034,0.5,0.017771473,0,63
0.312785639,0.3,0.460674157,0.5,0.4372686,0.4,0.009215674,0,64
0.534220625,0.5,0.460674157,0.5,0.393700593,0.4,0.016619144,0,65
0.510705492,0.5,0.483146067,0.5,0.408942731,0.4,0.017636982,0,66
0.441900934,0.4,0.460674157,0.5,0.370076991,0.4,0.015657975,0,67
0.466156252,0.5,0.505617978,0.5,0.568223941,0.6,0.012758992,0,68
0.587701495,0.6,0.505617978,0.5,0.456465527,0.5,0.00809504,0,69
0.588938146,0.6,0.460674157,0.5,0.414226838,0.4,0.011029542,0,70
0.555247973,0.6,0.494382022,0.5,0.430074067,0.4,0.004585638,0,71
0.585842981,0.6,0.516853933,0.5,0.407395757,0.4,0.011693178,0,72
0.425339932,0.4,0.471910112,0.5,0.505178566,0.5,0.011415379,0,73
0.524295919,0.5,0.483146067,0.5,0.463653166,0.5,0.010152855,0,74
0.421208183,0.4,0.516853933,0.5,0.396489693,0.4,0.020912244,0,75
0.441647134,0.4,0.516853933,0.5,0.520102513,0.5,0.011655995,0,76
0.313626304,0.3,0.516853933,0.5,0.563415267,0.6,0.013860324,0,77
0.663221138,0.7,0.516853933,0.5,0.561414216,0.6,0.014352902,0,78
0.380069437,0.4,0.483146067,0.5,0.457883211,0.5,0.007475001,0,79
0.435060067,0.4,0.494382022,0.5,0.469154642,0.5,0.019716934,0,80
0.539391814,0.5,0.516853933,0.5,0.429009533,0.4,0.006535477,0,81
0.378191174,0.4,0.460674157,0.5,0.448183083,0.4,0.011374187,0,82
0.457645028,0.5,0.460674157,0.5,0.486168671,0.5,0.010372566,0,83
0.541197213,0.5,0.460674157,0.5,0.386404482,0.4,0.018945138,0,84
0.587914154,0.6,0.505617978,0.5,0.362164331,0.4,0.010270696,0,85
0.65225556,0.7,0.573033708,0.6,0.38927449,0.4,0.030787175,0,86
0.358656269,0.4,0.505617978,0.5,0.39163804,0.4,0.033355944,0,87
0.527472847,0.5,0.471910112,0.5,0.449437927,0.4,0.031630256,0,88
0.467447945,0.5,0.561797753,0.6,0.39527903,0.4,0.020362194,0,89
0.526234635,0.5,0.516853933,0.5,0.630918104,0.6,0.012848159,0,90
0.437385212,0.4,0.516853933,0.5,0.60890712,0.6,0.015541121,0,91
0.465461359,0.5,0.528089888,0.5,0.580325539,0.6,0.012584912,0,92
0.535381859,0.5,0.494382022,0.5,0.599871348,0.6,0.013171837,0,93
0.411800703,0.4,0.494382022,0.5,0.518111304,0.5,0,0,94
0.404694344,0.4,0.494382022,0.5,0.498009886,0.5,0.009230535,0,95
0.462296775,0.5,0.528089888,0.5,0.472351707,0.5,0.012774778,0,96
0.415441404,0.4,0.483146067,0.5,0.610813222,0.6,0.004547035,0,97
0.563158534,0.6,0.483146067,0.5,0.609926495,0.6,0.012281028,0,98
0.49456526,0.5,0.505617978,0.5,0.440872393,0.4,0.015283054,0,99
0.576131278,0.6,0.505617978,0.5,0.533154541,0.5,0.014654011,0,100
0.405489073,0.4,0.449438202,0.4,0.471287287,0.5,0.022909503,0,101
0.408136721,0.4,0.516853933,0.5,0.385990104,0.4,0.019775516,0,102
0.433729491,0.4,0.449438202,0.4,0.42814686,0.4,0.018967707,0,103
0.335878599,0.3,0.460674157,0.5,0.306095513,0.3,0.010909358,0,104
0.551261479,0.6,0.483146067,0.5,0.292456048,0.3,0.01582928,0,105
0.380663566,0.4,0.516853933,0.5,0.340286044,0.3,0.015537791,0,106
0.470612223,0.5,0.505617978,0.5,0.403316795,0.4,0.003492506,0,107
0.463124695,0.5,0.494382022,0.5,0.284319814,0.3,0.008923753,0,108
0.48329486,0.5,0.505617978,0.5,0.232283733,0.2,0.031498786,0,109
0.403849944,0.4,0.483146067,0.5,0.258039958,0.3,0.058614504,0.1,110
0.421845052,0.4,0.494382022,0.5,0.363874089,0.4,0.070603427,0.1,111
0.274196756,0.3,0.438202247,0.4,0.248578706,0.2,0.116125764,0.1,112
0.310701951,0.3,0.494382022,0.5,0.261467353,0.3,0.111716179,0.1,113
0.474500102,0.5,0.505617978,0.5,0.196438408,0.2,0.122180873,0.1,114
0.297082658,0.3,0.528089888,0.5,0.103492007,0.1,0.074189602,0.1,115
0.513096215,0.5,0.516853933,0.5,0,0,0.075614613,0.1,116
0.305817378,0.3,0.449438202,0.4,0.209584719,0.2,0.080915685,0.1,117
0.529524839,0.5,0.539325843,0.5,0.276003729,0.3,0.10457571,0.1,118
0.505828046,0.5,0.471910112,0.5,0.438309082,0.4,0.102421328,0.1,119
0.395083531,0.4,0.449438202,0.4,0.465454511,0.5,0.072957417,0.1,120
0.409173848,0.4,0.505617978,0.5,0.498970284,0.5,0.040455345,0,121
0.504192841,0.5,0.561797753,0.6,0.456943987,0.5,0.024398769,0,122
0.668255239,0.7,0.505617978,0.5,0.46126538,0.5,0.01796399,0,123
0.550100862,0.6,0.494382022,0.5,0.469028001,0.5,0.012275849,0,124
0.465303184,0.5,0.528089888,0.5,0.503342809,0.5,0.017899736,0,125
0.591037766,0.6,0.483146067,0.5,0.517935286,0.5,0.010289072,0,126
0.497461905,0.5,0.483146067,0.5,0.408964949,0.4,0.010877169,0,127
0.60461626,0.6,0.483146067,0.5,0.37131283,0.4,0.022854683,0,128
0.543282881,0.5,0.528089888,0.5,0.481886391,0.5,0.01970343,0,129
0.419390793,0.4,0.528089888,0.5,0.560840703,0.6,0.018458295,0,130
0.473187745,0.5,0.494382022,0.5,0.435485102,0.4,0.01675419,0,131
0.488640702,0.5,0.483146067,0.5,0.387624894,0.4,0.014560898,0,132
0.456064476,0.5,0.460674157,0.5,0.236455877,0.2,0.013511055,0,133
0.449764736,0.4,0.471910112,0.5,0.562859979,0.6,0.016384756,0,134
0.587697447,0.6,0.505617978,0.5,0.404923689,0.4,0.015043116,0,135
0.419296982,0.4,0.550561798,0.6,0.434899452,0.4,0.003727264,0,136
0.530391263,0.5,0.483146067,0.5,0.554961141,0.6,0.014566756,0,137
0.467712657,0.5,0.494382022,0.5,0.553909051,0.6,0.005855623,0,138
0.652306626,0.7,0.494382022,0.5,0.56049495,0.6,0.005607916,0,139
0.585413733,0.6,0.505617978,0.5,0.462583505,0.5,0.003194666,0,140
0.554474743,0.6,0.539325843,0.5,0.47009047,0.5,0.012280535,0,141
0.490091412,0.5,0.449438202,0.4,0.365474857,0.4,0.021700196,0,142
0.455739741,0.5,0.528089888,0.5,0.481222448,0.5,0.007410253,0,143
0.493190401,0.5,0.483146067,0.5,0.483196212,0.5,0.00633408,0,144
0.378268752,0.4,0.528089888,0.5,0.486518908,0.5,0.00460278,0,145
0.498690315,0.5,0.561797753,0.6,0.337618034,0.3,0.005851368,0,146
0.62897398,0.6,0.516853933,0.5,0.433589025,0.4,0.009672733,0,147
0.409954685,0.4,0.505617978,0.5,0.577795719,0.6,0.011022266,0,148
0.483812548,0.5,0.460674157,0.5,0.526393988,0.5,0.014592655,0,149
0.510644413,0.5,0.494382022,0.5,0.387031319,0.4,0.016190327,0,150
0.603403748,0.6,0.539325843,0.5,0.427264872,0.4,0.010116657,0,151
0.51348059,0.5,0.539325843,0.5,0.32210112,0.3,0.020551073,0,152
0.371509924,0.4,0.539325843,0.5,0.433907467,0.4,0.015234092,0,153
0.45929908,0.5,0.505617978,0.5,0.354313437,0.4,0.016620315,0,154
0.367915136,0.4,0.528089888,0.5,0.176598735,0.2,0.011580024,0,155
0.38508123,0.4,0.561797753,0.6,0.403978638,0.4,0.013501621,0,156
0.229411502,0.2,0.550561798,0.6,0.314485326,0.3,0.012406393,0,157
0.344986509,0.3,0.561797753,0.6,0.389580924,0.4,0.008051998,0,158
0.347703032,0.3,0.494382022,0.5,0.224641615,0.2,0.090298963,0.1,159
0.308553681,0.3,0.707865169,0.7,0.182328867,0.2,0.204052977,0.2,160
0.268990896,0.3,0.415730337,0.4,0.025235429,0,0.343207751,0.3,161
0.659611309,0.7,0.370786517,0.4,0.14851133,0.1,0.34221612,0.3,162
0.76307493,0.8,0.258426966,0.3,0.11028198,0.1,0.351532492,0.4,163
0.601208213,0.6,0.235955056,0.2,0.02709799,0,0.385756614,0.4,164
0.498285751,0.5,0.258426966,0.3,0.953889752,1,0.570304723,0.6,165
0.182363307,0.2,0.820224719,0.8,0.935518657,0.9,0.821176169,0.8,166
0.514109419,0.5,0.404494382,0.4,0.007476628,0,0.867716653,0.9,167
0.26366391,0.3,0.730337079,0.7,0.423788637,0.4,0.758472613,0.8,168
0.391759482,0.4,0.303370787,0.3,0.176446103,0.2,0.747123339,0.7,169
0.320587441,0.3,0.516853933,0.5,0.496085088,0.5,0.613214078,0.6,170
0.582102163,0.6,0.528089888,0.5,0.53597157,0.5,0.665278244,0.7,171
0.617913997,0.6,0.213483146,0.2,0.469363499,0.5,0.736350692,0.7,172
0.739082607,0.7,0.303370787,0.3,0.177281639,0.2,0.651431547,0.7,173
0.37286408,0.4,1,1,0.897891554,0.9,0.928830614,0.9,174
0.175298247,0.2,0.157303371,0.2,0.465379647,0.5,1,1,175
0.855335848,0.9,0.235955056,0.2,0.382490092,0.4,0.838417263,0.8,176
0.79217951,0.8,0.426966292,0.4,0.278394554,0.3,0.581973297,0.6,177
1,1,0.348314607,0.3,0.90330689,0.9,0.388713932,0.4,178
0.645855904,0.6,0.471910112,0.5,0.317542389,0.3,0.564499788,0.6,179
0.507872796,0.5,0.247191011,0.2,0.255020241,0.3,0.300879463,0.3,180
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,181
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,182
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,183
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,184
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,185
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,186
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,187
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,188
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,189
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,190
0.597879465,0.6,0.359550562,0.4,0.217983938,0.2,0.321936742,0.3,191
