aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.171113951,0.2,0.180327869,0.2,0.587925967,0.6,0.040938606,0,35
0.260467284,0.3,0.147540984,0.1,0.554380829,0.6,0.051007165,0.1,36
0.125236431,0.1,0.163934426,0.2,0.653878157,0.7,0.064851092,0.1,37
0.218695237,0.2,0.180327869,0.2,0.471847485,0.5,0.041228405,0,38
0.194889698,0.2,0.204918033,0.2,0.471502965,0.5,0.073464232,0.1,39
0.233713149,0.2,0.18852459,0.2,0.472680487,0.5,0.051378429,0.1,40
0.220970825,0.2,0.221311475,0.2,0.596663816,0.6,0.041184704,0,41
0.254144422,0.3,0.221311475,0.2,0.589306747,0.6,0.044155984,0,42
0.214695174,0.2,0.237704918,0.2,0.676576373,0.7,0.04120855,0,43
0.246771683,0.2,0.237704918,0.2,0.728409249,0.7,0.036793823,0,44
0.159433861,0.2,0.254098361,0.3,0.537108595,0.5,0.036414529,0,45
0.304926619,0.3,0.254098361,0.3,0.633337359,0.6,0.033518874,0,46
0.325097909,0.3,0.278688525,0.3,0.627611879,0.6,0.032536867,0,47
0.105635981,0.1,0.270491803,0.3,0.519773851,0.5,0.031290804,0,48
0.199426509,0.2,0.245901639,0.2,0.582082108,0.6,0.03265741,0,49
0.095530988,0.1,0.254098361,0.3,0.462208193,0.5,0.044618105,0,50
0.066334143,0.1,0.237704918,0.2,0.715067769,0.7,0.029483246,0,51
0.132179488,0.1,0.254098361,0.3,0.605251346,0.6,0.036111007,0,52
0.220155247,0.2,0.262295082,0.3,0.67273331,0.7,0.031150649,0,53
0.147357308,0.1,0.245901639,0.2,0.62338023,0.6,0.032951199,0,54
0.216098486,0.2,0.245901639,0.2,0.595246859,0.6,0.02631867,0,55
0.249330132,0.2,0.286885246,0.3,0.588969724,0.6,0.03339293,0,56
0.171117765,0.2,0.237704918,0.2,0.732850731,0.7,0.027333039,0,57
0.187128408,0.2,0.229508197,0.2,0.57592298,0.6,0.026550168,0,58
0.208189195,0.2,0.245901639,0.2,0.422426263,0.4,0.037832574,0,59
0.201165476,0.2,0.254098361,0.3,0.644198977,0.6,0.023741818,0,60
0.228387964,0.2,0.229508197,0.2,0.547932609,0.5,0.027857744,0,61
0.231404424,0.2,0.245901639,0.2,0.500533654,0.5,0.025668508,0,62
0.310507893,0.3,0.221311475,0.2,0.5673963,0.6,0.017869141,0,63
0.187889263,0.2,0.204918033,0.2,0.378231623,0.4,0.013787622,0,64
0.256761017,0.3,0.245901639,0.2,0.568924232,0.6,0.018006668,0,65
0.269050898,0.3,0.221311475,0.2,0.508104953,0.5,0.009651793,0,66
0.251695456,0.3,0.213114754,0.2,0.490469132,0.5,0.022616979,0,67
0.179071272,0.2,0.221311475,0.2,0.500411212,0.5,0.022998609,0,68
0.27291723,0.3,0.221311475,0.2,0.573349214,0.6,0,0,69
0.247721662,0.2,0.229508197,0.2,0.551367576,0.6,0.020835214,0,70
0.330523039,0.3,0.213114754,0.2,0.460163073,0.5,0.004571817,0,71
0.231099458,0.2,0.278688525,0.3,0.544530615,0.5,0.008989513,0,72
0.353125956,0.4,0.254098361,0.3,0.453266478,0.5,0.024789669,0,73
0.198102062,0.2,0.229508197,0.2,0.618254118,0.6,0.018430685,0,74
0.013142754,0,0.229508197,0.2,0.524660865,0.5,0.041675879,0,75
0.099577486,0.1,0.237704918,0.2,0.529767107,0.5,0.038034095,0,76
0.214493328,0.2,0.270491803,0.3,0.532645412,0.5,0.040977879,0,77
0.22728009,0.2,0.286885246,0.3,0.592884626,0.6,0.03425201,0,78
0.253407004,0.3,0.286885246,0.3,0.540067716,0.5,0.034726492,0,79
0.252127254,0.3,0.295081967,0.3,0.577899661,0.6,0.029822489,0,80
0.1529638,0.2,0.286885246,0.3,0.534602532,0.5,0.03040014,0,81
0.126711965,0.1,0.31147541,0.3,0.56543844,0.6,0.02577411,0,82
0.245031869,0.2,0.278688525,0.3,0.578919744,0.6,0.037255117,0,83
0.205863697,0.2,0.31147541,0.3,0.439651889,0.4,0.033866049,0,84
0.284296847,0.3,0.286885246,0.3,0.504882348,0.5,0.029111398,0,85
0.17377084,0.2,0.319672131,0.3,0.5312452,0.5,0.034428809,0,86
0.285492737,0.3,0.295081967,0.3,0.538937567,0.5,0.027432072,0,87
0.254645361,0.3,0.31147541,0.3,0.52637008,0.5,0.034320871,0,88
0.231730574,0.2,0.303278689,0.3,0.584709692,0.6,0.028877466,0,89
0.212327408,0.2,0.31147541,0.3,0.50650085,0.5,0.029090716,0,90
0.350679429,0.4,0.303278689,0.3,0.531504885,0.5,0.025666804,0,91
0.13203633,0.1,0.303278689,0.3,0.529114543,0.5,0.032375543,0,92
