aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.357131674,0.4,0.14106403,0.1,0.595771829,0.6,0.204157468,0.2,88
0.337494324,0.3,0.07520526,0.1,0.559580404,0.6,0.214572602,0.2,89
0.341343143,0.3,0.11640309,0.1,0.559740737,0.6,0.195400343,0.2,90
0.225034521,0.2,0.145656666,0.1,0.581418728,0.6,0.285641655,0.3,91
0.271336695,0.3,0.112332634,0.1,0.600434155,0.6,0.194243592,0.2,92
0.20791907,0.2,0.14601565,0.1,0.587991344,0.6,0.221089366,0.2,93
0.263839914,0.3,0.068461323,0.1,0.697070786,0.7,0.17757405,0.2,94
0.372919711,0.4,0.0587318,0.1,0.640643276,0.6,0.231187685,0.2,95
0.321036384,0.3,0.05817177,0.1,0.525032314,0.5,0.290798938,0.3,96
0.362327144,0.4,0.099859418,0.1,0.483777624,0.5,0.23961289,0.2,97
0.323288508,0.3,0.103025131,0.1,0.392178844,0.4,0.209454276,0.2,98
0.28968645,0.3,0.132311323,0.1,0.425655585,0.4,0.207093867,0.2,99
0.278264034,0.3,0.130767272,0.1,0.434952411,0.4,0.215628784,0.2,100
0.301042639,0.3,0.081386284,0.1,0.495167048,0.5,0.211128186,0.2,101
0.224303442,0.2,0.189394956,0.2,0.494190158,0.5,0.24081138,0.2,102
0.285306776,0.3,0.280649598,0.3,0.451319029,0.5,0.262047506,0.3,103
0.265729428,0.3,0.212006614,0.2,0.40463094,0.4,0.222223856,0.2,104
0.312996034,0.3,0.209295318,0.2,0.431134841,0.4,0.200121558,0.2,105
0.189562606,0.2,0.15037653,0.2,0.451052892,0.5,0.203192316,0.2,106
0.248759237,0.2,0.235254362,0.2,0.347039752,0.3,0.232231942,0.2,107
0.479040932,0.5,0.161166722,0.2,0.259644366,0.3,0.216610234,0.2,108
0.640997192,0.6,0.19414248,0.2,0.266246136,0.3,0.232613153,0.2,109
0.573527609,0.6,0.215728154,0.2,0.337053443,0.3,0.227984955,0.2,110
0.442346788,0.4,0.220376326,0.2,0.366188016,0.4,0.222909162,0.2,111
0.443761311,0.4,0.192614915,0.2,0.245554573,0.2,0.213254462,0.2,112
0.360062282,0.4,0.149948377,0.1,0.229631764,0.2,0.228824494,0.2,113
0.49414835,0.5,0.187187532,0.2,0.125542727,0.1,0.230605335,0.2,114
0.368314292,0.4,0.237438115,0.2,0.113335901,0.1,0.247596462,0.2,115
0.551487234,0.6,0.342623551,0.3,0.10908022,0.1,0.25366404,0.3,116
0.538730028,0.5,0.219040304,0.2,0.126620463,0.1,0.231787527,0.2,117
0.531985099,0.5,0.179413863,0.2,0.148576766,0.1,0.234108184,0.2,118
0.530359676,0.5,0.17797219,0.2,0.32016435,0.3,0.253734001,0.3,119
0.432884466,0.4,0.236054728,0.2,0.415452682,0.4,0.21525433,0.2,120
0.454775963,0.5,0.245838498,0.2,0.28068925,0.3,0.266096135,0.3,121
0.499590776,0.5,0.167366698,0.2,0.244439808,0.2,0.270163845,0.3,122
0.414479388,0.4,0.088323366,0.1,0.408927993,0.4,0.245893533,0.2,123
0.303203756,0.3,0.107942708,0.1,0.241099249,0.2,0.260768321,0.3,124
0.323711893,0.3,0.102602065,0.1,0.24075767,0.2,0.26233411,0.3,125
0.42457503,0.4,0.168088707,0.2,0.319628412,0.3,0.248934079,0.2,126
0.486793012,0.5,0.227527193,0.2,0.350994126,0.4,0.308789005,0.3,127
0.557247521,0.6,0.217473392,0.2,0.350977868,0.4,0.23378978,0.2,128
0.417291937,0.4,0.31683489,0.3,0.439447704,0.4,0.237678611,0.2,129
0.558423816,0.6,0.38910194,0.4,0.492679457,0.5,0.249260832,0.2,130
0.678889542,0.7,0.285269823,0.3,0.531589489,0.5,0.272205849,0.3,131
