aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.777128469,0.8,0.175578466,0.2,0.833965528,0.8,0.18387205,0.2,24
0.780824067,0.8,0.171305749,0.2,0.861977145,0.9,0.179067505,0.2,25
0.78868709,0.8,0.17069052,0.2,0.85615772,0.9,0.179646414,0.2,26
0.783351573,0.8,0.174149115,0.2,0.863415481,0.9,0.181371963,0.2,27
0.768317893,0.8,0.170843654,0.2,0.87474424,0.9,0.175695247,0.2,28
0.765758238,0.8,0.169258284,0.2,0.875253916,0.9,0.179546835,0.2,29
0.768032616,0.8,0.17110255,0.2,0.865183628,0.9,0.182710275,0.2,30
0.763829794,0.8,0.16773,0.2,0.843409643,0.8,0.172325,0.2,31
0.763032101,0.8,0.172479468,0.2,0.863381892,0.9,0.189340573,0.2,32
0.775658534,0.8,0.175851971,0.2,0.871677344,0.9,0.174535682,0.2,33
0.766780022,0.8,0.178333972,0.2,0.883019168,0.9,0.195150171,0.2,34
0.771512871,0.8,0.170074995,0.2,0.865069481,0.9,0.174990249,0.2,35
0.382946653,0.4,0.494672387,0.5,0.591488277,0.6,0.276460497,0.3,36
0.590615795,0.6,0.642504917,0.6,0.061917182,0.1,0.819660524,0.8,37
0.599209667,0.6,0.669147793,0.7,0.067585678,0.1,0.888422177,0.9,38
0.59684621,0.6,0.675358443,0.7,0.068009309,0.1,0.832898962,0.8,39
0.588035716,0.6,0.678892001,0.7,0.059638326,0.1,0.343828508,0.3,40
0.576182905,0.6,0.681403601,0.7,0.055498725,0.1,0.139189172,0.1,41
0.595748579,0.6,0.687810897,0.7,0.073814104,0.1,0.057904433,0.1,42
0.607309743,0.6,0.679131541,0.7,0.066592166,0.1,0.058603034,0.1,43
0.596625692,0.6,0.681322764,0.7,0.072304208,0.1,0.056236555,0.1,44
0.590486238,0.6,0.679195826,0.7,0.065285931,0.1,0.061622547,0.1,45
0.599932959,0.6,0.672058768,0.7,0.050279298,0.1,0.059922849,0.1,46
0.599830599,0.6,0.675443075,0.7,0.093119971,0.1,0.056160321,0.1,47
0.600254964,0.6,0.672840147,0.7,0.078662888,0.1,0.057317281,0.1,48
0.593804548,0.6,0.684206126,0.7,0.061374417,0.1,0.061067345,0.1,49
0.631138767,0.6,0.683265811,0.7,0.064264895,0.1,0.057558413,0.1,50
0.59374221,0.6,0.676549069,0.7,0.060459318,0.1,0.062431608,0.1,51
0.591050769,0.6,0.6734007,0.7,0.050445061,0.1,0.058059407,0.1,52
0.590596294,0.6,0.681504747,0.7,0.059947754,0.1,0.057343956,0.1,53
0.601375807,0.6,0.678142331,0.7,0.06293729,0.1,0.058559378,0.1,54
0.624519354,0.6,0.583836116,0.6,0.421746856,0.4,0.579287311,0.6,55
0.44174998,0.4,0.625728666,0.6,0.523959975,0.5,0.773496132,0.8,56
0.427849751,0.4,0.609227089,0.6,0.50299173,0.5,0.734195916,0.7,57
0.374915557,0.4,0.643105552,0.6,0.474201006,0.5,0.551200292,0.6,58
0.386982959,0.4,0.668604054,0.7,0.496860239,0.5,0.325893941,0.3,59
0.38435548,0.4,0.746037934,0.7,0.519343929,0.5,0.27168032,0.3,60
0.475224922,0.5,0.749528103,0.7,0.608386371,0.6,0.321012834,0.3,61
0.599983605,0.6,0.781062254,0.8,0.622570403,0.6,0.790171917,0.8,62
0.422348272,0.4,0.556376267,0.6,0.505479245,0.5,0.917817337,0.9,63
0.613980441,0.6,0.381648852,0.4,0.709165561,0.7,0.861697343,0.9,64
0.726955717,0.7,0.170889291,0.2,0.734243427,0.7,0.874728446,0.9,65
0.76839468,0.8,0.177958354,0.2,0.720057457,0.7,0.737517594,0.7,66
0.753946654,0.8,0.171849515,0.2,0.699437714,0.7,0.486708624,0.5,67
0.763576804,0.8,0.1718923,0.2,0.696269346,0.7,0.306499029,0.3,68
0.766413213,0.8,0.170549117,0.2,0.707029765,0.7,0.094901708,0.1,69
0.760181674,0.8,0.1675174,0.2,0.724086656,0.7,0.089986737,0.1,70
0.752018822,0.8,0.158590965,0.2,0.715284191,0.7,0.105139825,0.1,71
0.757771654,0.8,0.168255241,0.2,0.72064418,0.7,0.108129661,0.1,72
0.76217346,0.8,0.169142531,0.2,0.714481152,0.7,0.112901858,0.1,73
0.775391163,0.8,0.169679777,0.2,0.707104495,0.7,0.114454463,0.1,74
0.769777731,0.8,0.163654855,0.2,0.710090878,0.7,0.11572673,0.1,75
0.759009602,0.8,0.163175472,0.2,0.714675003,0.7,0.109373604,0.1,76
0.767856487,0.8,0.168021937,0.2,0.726061442,0.7,0.120222448,0.1,77
0.759882169,0.8,0.170065865,0.2,0.717645264,0.7,0.115592794,0.1,78
